review,label
"I ordered this in the XL size thinking it’d fit my XL dog (English mastiff). I would compare to a small child’s blanket. It’s nice and soft but the size is completely throwing us off, the dog doesn’t even fit on it. We are giving it to the kids to use and buying a large Costco blanket for the dog..... perfect for little dogs but don’t let the size fool you....",0
Very good price for a nice quality bracelet. My sister loved her birthday present! She wears it everyday.,1
Started using this light for my newly propagated succulent leaves. Seems perfect for those spaces that you want plants but don't get much sun. After a week so far the succulents seem happy.,1
"Never actually got to try the product. It came in the packaging, with some sort of tape over the bottle and loose powder all inside the package. There was also no inner protective seal. Quite frankly it looks like it was a used product that was shipped to me. Returning for a refund.",0
I bought these chocolates for the tin. Lol. The chocolates are yummy!,1
Works great for the older xbox,1
"I've purchased black seed oil pills from multiple companies and I cannot be without them. When it was time to repurchase I chose this brand based off the added ingredients (honey). When I received the product I liked the dark color and I noticed the ""dark residue"" in each capsule. After doing my research, I found that quality black seed oil (unrefined) should have this residue. So far this product is standing up to quality.",1
I really like these! Easy to install and they look great.,1
"Ya había tenido otra correa de otra marca que se rompió al año. Esta, se ensucia fácilmente y ni no es tan buena en el imán. No termina de convencerme tras meses de uso.",0
"Screws are a bit short, but still really pretty.",1
"se ajusta perfectamente, es suave y se nota que es de calidad.",1
"El pedido ha venido muy rápido, en un par de días estaba en casa. La conexión con los dispositivos es rápida también pero el sonido no es bueno, suena a lata. La verdad es que con el precio que tiene esperaba algo mejor, ya que he tenido de otras marcas más económicas y sonaban mejor.",0
These are really nice straps. Great material and well made. They’re very comfy and look durable. I like that you don’t have to wrap the straps around the bar so they’re super quick to use. They support the wrists nicely and the metal wedge at the end of the strap prevents slipping. Really happy with my purchase.,1
3 of the ornaments were broke or defective. 😩,0
"These have an off and on switch which allows me to listen to calls via my pc. I connect my headset to it via USB and when I want to speak via my pc, I switch it to on and then I can talk. Would have given it 5 stars if the cable was a little longer.",1
Perfect for transferring items up and down the basement steps. Absolutely the best item I purchased for this purpose. Definitely no problem. Very strong and easy to use,1
"Muy buena pinta llevando pocos días de uso, se ve muy resistente a golpes, y ya toco el suelo un par de veces, eso si, hace el teléfono enorme, pero la recomiendo",1
trash!!! not working ... don't loose your money.,0
Had to buy batteries for it even though there were 3 in the handle. They were dead since the light was in the on position. Not real happy about that.,0
"I don't know what the 1.25"" dremel diamond wheel can do compared to these smaller wheels, but three of them cut through 2 feet of 1/2"" thick porcelain tile, which comparatively, is $3 worth of material as opposed to $25 for one dremel wheel.",1
I bought the clear. They aren't flimsy and they do what they are supposed to do.,1
"La verdad que el producto me gusta , el problema es que nunca ha llegado, contacté con el vendedor , y decían que se había extraviado, fui paciente le pedí que me lo enviasen de nuevo me dieron plazo de 30 días y de nuevo se ha extraviado , finalmente he solicitado el reembolso de mi dinero , vendedor poco recomendable debido a su mala gestión en cuanto a los envíos",0
Great for $10 Halloween wig hair. Not good for daily wear. Sheds A LOT!,0
"Me encanta,leí opiniones que decian que la caja la mandaron en rosa pero a mi me ha llegado negra tal cual como indica en la descripción,me ha gustado mucho ,lleva muchas letras, dibujos emoticonos está super bien para el precio que tiene,me llegó el dia previsto de entrega,osea que muy contenta con la compra.",1
"After going thru all the prescribed cleaning procedures, it still did not stick! Expected more from such an expensive screen protector",0
I purchased this clock for my sewing room. It looks great! I think the price point is high for the size of clock.,1
One didn’t last 1 month and the other less and 6 months. Junk!!,0
This vegetable steamer is a great product at a great price. It keeps the veggies crisp and is easy to use.,1
I didn't care for the loose fit of the boots on the legs and how the top falls down a bit. They aren't bad but I purchased a different & cheaper pair and was so much more satisfied and impressed by them.,0
"One of the products I received has a hole in it. It is not a problem necessarily, since I could still wear it under something, but still not very disappointing.",0
No matter what we tried we could not get our newer laptops connect to an old projector with this. Multiple computers would not communicate with it.,0
THE EDGES FRAYED AND FELL APART AFTER ONLY 3 MONTHS USE. THIS PRODUCT IS TOTAL JUNK GIVEN THE PRICING. CANNOT TRUST SPECK ANYMORE.,0
"It felt like reading a college text book. Way to much detail, he could have simplified things. He’s all over the place, not a consistently written book. I like Tom Friedman but this book was a waste of time. Not worth reading.",0
"Gave this as a Christmas gift. Package was damaged (probably previously ordered, opened, and returned) and was missing the base station.",0
"me gusta mucho, pero venia roto. Esta roto el soporte de las barras de incienso y lo peor es que no se ha partido por el transporte. La caja y el embalaje venian en perfecto estado. Lo han enviado roto. Ni siquiera estaba el trozo que falta en la caja. Mal servicio",0
Did not order; returned,0
I bought this as a gift for my grandson. He will get it in his Easter Basket on Sunday. I cannot rate this item until he uses it and we see how it works.,0
product worked for 30 mins then quit,0
"Empezando diré que lo he comprado para algo para lo que no esta dirigido, para pulir el panel transparente de un caja de ordenador, no ha eliminado todos los pequeños arañazos que este tenia pero tengo que reconocer que después de pulir la superficie se ve bastante mejor. Seguramente si tuviera arañazos mas graves los habría eliminado sin problemas.",1
"Never recieved this item... First bad experience on amazon. No reply from seller. 3rd party seller, will NOT do again if I can help it.",0
I just started using the product so not sure how it will work. I have put it in my shampoo and it smells good.,1
"We've all been lied to, that's a fact. Andy Andrews shows us the depth we have sunk to by the lies. We need to expect truth from those in the political arena or elect those people that will speak the truth. You don't want your friends to lie, why accept it from elected officials. Apathy is running rampant. We need to be able to discern truth and it can only be found if we are willing to look for it. Check things out, don't always take what someone says as truth. A short, but powerful, book.",1
I paid for 40 feet of chain and received 33 feet.,0
Bought this version because the lid looked like an improvement on previous models. It’s not. The water leaks everywhere and the only place it can be used is in a bathtub or outside. I paid more money to get the new lid and I should ha e just gone with the original model. Really disappointed with the product.,0
These are really cute. Fit my 1 year olds head and she will even leave it on for a few minutes! I was disappointed that the blue color is actually more of a dark teal and the red color is actually more of a burnt orange. I'm having a hard time matching these to her clothing.,1
Does not look leather or anywhere close to leather like pic. Shiny,0
"Very nice and well built. It sure does shine. I bought the 3qt. size , when I should have purchased the 6qt. but it was of such a quality I decided to just buy a 6qt. in addition to this one.",1
It only kept my coffee warm for about 2 hours.,0
It definitely helps curb your appetite! I found it helps me to take two pills.,1
"Feels flimsy, and the spinning feels a bit uncontrolled, considering you’re doing work that requires control. Also, the design on top of the turntable is grooved. Take note of the lines radiating out from the center, all the way out to the edge; if, with icing, your cake is basically the same width as your cake board (it’s what I had on hand), then the cake comb sits on the turntable itself and catches in the grooves every single time, making a smooth finish impossible, no matter what size cake you put on there.",0
"Bien, no se porque motivo , quizás porque es un artículo reacondicionado de Amazon; pero estos limpias ,todo y dejar bien seco a cada pasada el cristal, hacen mucho ruido. O son utilizados o no me explico el motivo de este excesivo ruido de una de las mejores marcas del mercado....",0
Material not good quality. I have washed two times and it has shrunk.,1
"Assembled the unit, tried to use it. The 42mm nor the 40mm Apple 4 watches fit on the stand. There was not enough clearance at the bottom for them to align with the charger. Super bummed, am returning.",0
Justitos de calidad. Traen un estuche muy chulo y práctico para guardarlos. Ya no tengo más que decir por ahora.,0
"This was a great replacement for the bottom of our couch, but it was slightly too small to cover the bottom, so we tried to use three pieces to cover the entire bottom of the couch (to cover the holes our cats made) they, of course, found the seams between the layers and tore it out again. Would recommend if bottom of couch/chair is small enough to cover with a single piece of fabric. Was really easy to unfold/install (we used a staple gun to attach). Would order again if a larger width is available.",1
Downloaded the app after disconnecting my cable provider to watch shows that I enjoy and to see any of them you have to sign in thru your cable provider. Really disappointed!!,0
I use this heat tape every day with my business. Great quality and easy to remove,1
"All 4 cables are working fine. Charged Iphone 5s, 6s and Ipod. 6 feet cable is long enough. worth money.",1
This pillow is way too small. My baby was unable to reach my breasts to latch. The pillow is all squished. Also it’s mentioned in the product description that it comes with a small head positioning pillow but I never received any. Would not recommend this as a feeding pillow,0
"The sf 666 microphone I ordered,was suppose to come with usb.It did not.I needed that.Now what?",0
No me gustó porque es más pequeño de lo que esperaba y no cabe por la pulsera,0
When we received the scoreboard it was broken. We called for support and left our number for a call back. 3 days later no call. Terrible service!,0
"I had read that with these kinds of devices you have more success with males dogs which I have a male dog so thought i'd give it a go. The first two days he sniffed it real good but it did NOT trigger a urine response from him. Now, days later he pays it absolutely no attention. So it's a nice idea but I think these things are very dog gender, breed and personality dependent as to if they'll work for you or not. At least they're not very expensive so if it doesn't work you're not out a whole lot of money.",0
"These are soft and comfortable. However, one strap tore off in about a week.",0
This product seems to work like a charm. No more nasty smells.,1
No tiene mucha estabilidad.,0
Happy with quality of product and the Gates brand name.,1
Un producto fantástico con buena calidad. bolsa bonito y es cierto poner mi portátil dentro. Muy útil para vida cotidiana.,1
"I end up spilling a god portion of the charcoal trying to get it in the bag and with that, they don't last. It may cost me more but I'm going to way I use to do it",0
"I actually paid almost the double of the price for an extra charger on a store that the prices are at the lowest. The value and the quality of this one is equal and much more affordable. Actually, this one seems a little better quality charger because it seems to not be overheating as the one I got at a regular store. It’s much lighter as well. I highly recommend to have extra chargers because we never know what could happen in only having one. It’s a necessary item and it’s important to have a quality one. I’m very satisfied with this charger, it charges fairly quickly as well, it’s a big plus in my opinion.",1
Las baterías no han durado ni 10 recargas,0
ordered 3 of these books and shes read them all,1
"They taste alright, but man the price is way too high. You might as well save your money for the vending machines at work...",0
I didn’t want to write a review cause I’m giving time to see if is working or not.,0
That was sufficiently weird for a 'I recommend at least starting to watch the film' recommendation. You won't get answers; it's a hot mess ... but it's an unusual hot mess which you _might_ like.,1
Tasty. Seem to have more regular and larger BM. Been recommending it to my family.,1
Crow is a many faceted main character who deserves the depth of love he finds with Ethan. Their love sparkles with well written reality. So far the best of the Sierra series.,1
Really poor quality compared to pictures,0
"Hola producto de muy baja calidad. Se me ha descosido toda la zona de las asas y zona del respaldo totalmente desgastada, dándole poco uso. Solo tiene 5 meses. Muy decepcionado.",0
"Works well, no bricking",1
"Primavera llegando y es el momento de empezar hacer deportes para la playa, así que he comprado ese accesorio para la bici para hacer ejercicios por la noche y la verdad es que no esta mal, es potente y me vale para lo que necesitaba",1
I received this and it was a piece of thin wood with a picture that was glued on crooked and a thin piece of wire.... sent back ( as instructed) and cannot seem to get seller to even answer that they received the return or anything about my credit!!! Told them to keep money if they needed it that bad.... the only reason for the 1 Star is I wouldn’t be able to let others know about product and seller.,0
"My home has 8 foot ceilings and the clock was on a self maybe 4 feet from the floor. The focus adjustment hit the stop before the digits were clearly focused (the numbers were fuzzy), Setting the radio was frustrating, I never was able to do it. The light from the projector was bright. Too bright for us, the night it kept us awake and not bright enough in the daylight to see it. It has two settings of brightness but I could not really tell the difference in brightness between the two..If you wanted a night light too you might actually light this aspect. The projection did not show whether the alarm is on or not which my last projection alarm clock had. I found this a little annoying. There really wasn't enough description for me at least to ascertain these issues. The clock did work OK. I returned it and ordered a different one..",0
"El pedido no llegó nunca. El servicio posventa..., penoso. Excusas, culpar a Correos y decir que la fecha de entrega comunicada es solo una estimación y que siguiera esperando. Amazon me devolvió lo pagado, que no el vendedor.",0
"I’ve only used a couple of them, but they seem to be a little lower quality than I’m used to. They also come in a flimsy cardboard box that won’t last long as a storage container. Decent product, but nothing special.",1
Daughter has sciatica and she uses it to help reduces her pain..,1
